transaction_id,portfolio_id,instrument_id,counterparty_id,trade_dt,settlement_dt,transaction_type,quantity,price,gross_amount,fees_amount,net_amount,currency_code
TXN00600129,PORT006,INS0011,CP012,2025-09-24,2025-09-26,BUY,378,23.8682,9022.18,15.34,9006.84,EUR
TXN00600130,PORT006,INS0027,CP005,2026-01-27,2026-01-29,SELL,87,17.0928,1487.07,3.4,1483.67,GBP
TXN00600131,PORT006,INS0017,CP006,2026-04-19,2026-04-21,BUY,192,136.3893,26186.75,77.54,26109.21,USD
TXN00600132,PORT006,INS0005,CP001,2025-12-13,2025-12-15,SELL,252,38.779,9772.31,25.07,9747.24,INR
TXN00600133,PORT006,INS0025,CP011,2025-05-25,2025-05-27,BUY,37,25.8422,956.16,1.88,954.28,EUR
TXN00600134,PORT006,INS0004,CP001,2026-01-05,2026-01-07,BUY,466,54.2657,25287.82,70.89,25216.93,GBP
TXN00600135,PORT006,INS0022,CP010,2025-07-09,2025-07-11,SELL,123,43.9845,5410.09,13.03,5397.06,USD
TXN00600136,PORT006,INS0021,CP004,2025-08-29,2025-08-31,BUY,190,44.5637,8467.1,13.51,8453.59,EUR
TXN00600137,PORT006,INS0004,CP001,2025-06-13,2025-06-15,BUY,249,37.9929,9460.23,7.45,9452.78,EUR
TXN00600138,PORT006,INS0042,CP007,2026-04-10,2026-04-12,BUY,259,44.7684,11595.02,6.51,11588.51,GBP
TXN00600139,PORT006,INS0004,CP004,2025-09-20,2025-09-22,BUY,101,42.3551,4277.87,8.21,4269.66,GBP
TXN00600140,PORT006,INS0011,CP005,2025-05-12,2025-05-14,SELL,155,23.6529,3666.2,2.18,3664.02,EUR
TXN00600141,PORT006,INS0036,CP007,2025-09-28,2025-09-30,SELL,166,29.0066,4815.1,4.34,4810.76,GBP
TXN00600142,PORT006,INS0037,CP001,2025-06-12,2025-06-14,BUY,225,46.4357,10448.03,28.21,10419.82,INR
TXN00600143,PORT006,INS0020,CP007,2025-04-28,2025-04-30,BUY,397,11.3069,4488.84,3.59,4485.25,GBP
TXN00600144,PORT006,INS0014,CP002,2026-02-15,2026-02-17,BUY,46,11.2725,518.54,1.2,517.34,GBP
TXN00600145,PORT006,INS0001,CP006,2025-11-05,2025-11-07,BUY,215,13.2112,2840.41,2.77,2837.64,INR
TXN00600146,PORT006,INS0021,CP010,2025-09-11,2025-09-13,BUY,40,45.8924,1835.7,2.26,1833.44,GBP
TXN00600147,PORT006,INS0011,CP010,2025-12-07,2025-12-09,SELL,89,20.4605,1820.98,3.42,1817.56,GBP
TXN00600148,PORT006,INS0011,CP001,2025-06-24,2025-06-26,BUY,41,24.9872,1024.48,1.5,1022.98,USD
TXN00600149,PORT006,INS0003,CP007,2025-05-28,2025-05-30,SELL,40,32.9206,1316.82,1.57,1315.25,USD
TXN00600150,PORT006,INS0034,CP003,2025-07-15,2025-07-17,SELL,440,45.5748,20052.91,17.42,20035.49,INR
TXN00700001,PORT007,INS0041,CP007,2025-04-21,2025-04-23,SELL,134,16.2181,2173.23,3.94,2169.29,EUR
TXN00700002,PORT007,INS0014,CP008,2025-06-01,2025-06-03,SELL,422,13.9369,5881.37,13.39,5867.98,EUR
TXN00700003,PORT007,INS0044,CP004,2025-09-09,2025-09-11,SELL,295,26.7907,7903.26,12.45,7890.81,INR
TXN00700004,PORT007,INS0014,CP003,2025-12-20,2025-12-22,SELL,319,11.3574,3623.01,7.72,3615.29,GBP
TXN00700005,PORT007,INS0033,CP002,2025-05-24,2025-05-26,SELL,259,27.1524,7032.47,11.76,7020.71,USD
TXN00700006,PORT007,INS0020,CP001,2025-12-02,2025-12-04,BUY,394,9.5297,3754.7,3.21,3751.49,EUR
TXN00700007,PORT007,INS0003,CP001,2025-09-03,2025-09-05,SELL,471,33.866,15950.89,36.63,15914.26,GBP
TXN00700008,PORT007,INS0007,CP009,2025-09-20,2025-09-22,SELL,332,44.9027,14907.7,13.2,14894.5,EUR
TXN00700009,PORT007,INS0037,CP006,2025-06-24,2025-06-26,BUY,379,45.6948,17318.33,18.24,17300.09,GBP
TXN00700010,PORT007,INS0020,CP009,2025-12-18,2025-12-20,BUY,24,10.2867,246.88,0.6,246.28,USD
TXN00700011,PORT007,INS0021,CP010,2026-01-14,2026-01-16,SELL,476,51.6794,24599.39,62.72,24536.67,INR
TXN00700012,PORT007,INS0019,CP011,2026-02-03,2026-02-05,BUY,469,18.4104,8634.48,18.68,8615.8,GBP
TXN00700013,PORT007,INS0035,CP012,2025-07-27,2025-07-29,BUY,351,10.005,3511.76,8.32,3503.44,USD
TXN00700014,PORT007,INS0045,CP003,2026-03-14,2026-03-16,BUY,127,8.481,1077.09,3.18,1073.91,USD
TXN00700015,PORT007,INS0040,CP005,2026-02-04,2026-02-06,SELL,469,58.7998,27577.11,79.11,27498.0,USD
TXN00700016,PORT007,INS0004,CP006,2025-12-15,2025-12-17,SELL,287,48.9046,14035.62,26.67,14008.95,EUR
TXN00700017,PORT007,INS0027,CP005,2026-03-26,2026-03-28,BUY,429,20.8002,8923.29,9.1,8914.19,USD
TXN00700018,PORT007,INS0034,CP001,2025-10-27,2025-10-29,SELL,271,56.3445,15269.36,42.16,15227.2,USD
TXN00700019,PORT007,INS0008,CP004,2025-04-24,2025-04-26,BUY,363,56.3845,20467.57,41.55,20426.02,EUR
TXN00700020,PORT007,INS0019,CP002,2025-11-18,2025-11-20,BUY,325,15.7537,5119.95,12.2,5107.75,USD
TXN00700021,PORT007,INS0002,CP009,2025-11-20,2025-11-22,SELL,90,40.88,3679.2,7.49,3671.71,INR
TXN00700022,PORT007,INS0021,CP002,2026-01-18,2026-01-20,BUY,439,50.9899,22384.57,43.38,22341.19,EUR
TXN00700023,PORT007,INS0042,CP008,2026-04-10,2026-04-12,SELL,281,44.7684,12579.92,12.36,12567.56,USD
TXN00700024,PORT007,INS0044,CP007,2025-12-24,2025-12-26,SELL,336,33.3232,11196.6,27.38,11169.22,USD
TXN00700025,PORT007,INS0018,CP006,2025-10-22,2025-10-24,SELL,121,57.1552,6915.78,12.32,6903.46,GBP
TXN00700026,PORT007,INS0038,CP005,2025-05-20,2025-05-22,BUY,398,18.1839,7237.19,10.73,7226.46,GBP
TXN00700027,PORT007,INS0028,CP012,2026-01-06,2026-01-08,SELL,84,51.4297,4320.09,5.51,4314.58,EUR
TXN00700028,PORT007,INS0049,CP009,2025-05-10,2025-05-12,SELL,182,25.4817,4637.67,2.47,4635.2,GBP
TXN00700029,PORT007,INS0038,CP009,2025-08-17,2025-08-19,SELL,416,21.1696,8806.55,22.31,8784.24,EUR
TXN00700030,PORT007,INS0012,CP012,2026-03-09,2026-03-11,SELL,48,9.8093,470.85,1.26,469.59,EUR
TXN00700031,PORT007,INS0011,CP007,2025-05-05,2025-05-07,SELL,378,25.4144,9606.64,24.15,9582.49,INR
TXN00700032,PORT007,INS0035,CP009,2025-06-17,2025-06-19,SELL,63,10.1785,641.25,0.58,640.67,EUR
TXN00700033,PORT007,INS0021,CP012,2025-07-09,2025-07-11,SELL,284,50.0584,14216.59,31.34,14185.25,EUR
TXN00700034,PORT007,INS0040,CP008,2026-01-21,2026-01-23,BUY,321,58.7146,18847.39,22.01,18825.38,EUR
TXN00700035,PORT007,INS0006,CP001,2025-11-12,2025-11-14,BUY,65,25.7991,1676.94,2.01,1674.93,USD
TXN00700036,PORT007,INS0036,CP002,2025-08-17,2025-08-19,SELL,176,28.2265,4967.86,5.64,4962.22,GBP
TXN00700037,PORT007,INS0017,CP008,2026-01-11,2026-01-13,BUY,343,128.2513,43990.2,30.03,43960.17,USD
TXN00700038,PORT007,INS0047,CP008,2025-08-11,2025-08-13,BUY,306,33.6382,10293.29,18.64,10274.65,USD
TXN00700039,PORT007,INS0019,CP012,2026-03-20,2026-03-22,SELL,237,15.5455,3684.28,3.24,3681.04,INR
TXN00700040,PORT007,INS0035,CP006,2025-09-04,2025-09-06,SELL,308,11.1093,3421.66,6.29,3415.37,GBP
TXN00700041,PORT007,INS0027,CP002,2026-02-09,2026-02-11,BUY,30,18.9299,567.9,1.6,566.3,EUR
TXN00700042,PORT007,INS0033,CP011,2025-10-15,2025-10-17,SELL,298,33.4932,9980.97,15.13,9965.84,INR
TXN00700043,PORT007,INS0013,CP005,2025-07-30,2025-08-01,SELL,366,32.8272,12014.76,15.21,11999.55,GBP
TXN00700044,PORT007,INS0003,CP003,2025-05-03,2025-05-05,BUY,451,30.5175,13763.39,39.48,13723.91,INR
TXN00700045,PORT007,INS0004,CP009,2026-04-01,2026-04-03,SELL,136,55.7343,7579.86,16.31,7563.55,USD
TXN00700046,PORT007,INS0016,CP011,2025-11-12,2025-11-14,SELL,256,42.9809,11003.11,14.24,10988.87,GBP
TXN00700047,PORT007,INS0025,CP004,2025-04-30,2025-05-02,BUY,452,24.734,11179.77,10.77,11169.0,USD
TXN00700048,PORT007,INS0042,CP002,2025-08-17,2025-08-19,BUY,184,55.158,10149.07,6.09,10142.98,GBP
TXN00700049,PORT007,INS0034,CP008,2025-07-09,2025-07-11,SELL,425,42.3604,18003.17,28.11,17975.06,EUR
TXN00700050,PORT007,INS0040,CP009,2026-02-23,2026-02-25,SELL,33,57.7641,1906.22,1.98,1904.24,EUR
TXN00700051,PORT007,INS0044,CP005,2025-08-29,2025-08-31,SELL,72,26.2312,1888.65,1.24,1887.41,USD
TXN00700052,PORT007,INS0019,CP003,2025-05-26,2025-05-28,SELL,21,18.4793,388.07,0.54,387.53,GBP
TXN00700053,PORT007,INS0041,CP012,2025-10-09,2025-10-11,BUY,416,14.6886,6110.46,11.88,6098.58,INR
TXN00700054,PORT007,INS0020,CP004,2026-03-26,2026-03-28,SELL,409,11.1568,4563.13,10.4,4552.73,EUR
TXN00700055,PORT007,INS0033,CP004,2025-09-17,2025-09-19,BUY,423,34.9049,14764.77,39.47,14725.3,EUR
TXN00700056,PORT007,INS0012,CP005,2025-10-05,2025-10-07,BUY,333,9.1262,3039.02,5.18,3033.84,GBP
TXN00700057,PORT007,INS0048,CP006,2026-02-09,2026-02-11,BUY,302,34.3881,10385.21,25.04,10360.17,USD
TXN00700058,PORT007,INS0029,CP006,2025-06-08,2025-06-10,SELL,254,24.1847,6142.91,17.27,6125.64,GBP
TXN00700059,PORT007,INS0010,CP005,2026-03-26,2026-03-28,BUY,143,81.6326,11673.46,14.24,11659.22,GBP
TXN00700060,PORT007,INS0014,CP003,2026-03-17,2026-03-19,BUY,493,10.6415,5246.26,12.22,5234.04,INR
TXN00700061,PORT007,INS0027,CP012,2026-02-22,2026-02-24,BUY,27,19.0035,513.09,1.07,512.02,USD
TXN00700062,PORT007,INS0033,CP009,2025-09-21,2025-09-23,BUY,352,34.3692,12097.96,19.3,12078.66,USD
TXN00700063,PORT007,INS0016,CP009,2025-11-19,2025-11-21,SELL,356,44.9066,15986.75,12.2,15974.55,GBP
TXN00700064,PORT007,INS0006,CP010,2025-08-03,2025-08-05,SELL,104,24.6766,2566.37,2.37,2564.0,EUR
TXN00700065,PORT007,INS0041,CP005,2025-12-16,2025-12-18,SELL,118,14.5851,1721.04,1.83,1719.21,INR
TXN00700066,PORT007,INS0018,CP008,2025-12-13,2025-12-15,BUY,213,56.7434,12086.34,12.31,12074.03,EUR
TXN00700067,PORT007,INS0008,CP007,2026-01-07,2026-01-09,SELL,415,62.398,25895.17,67.17,25828.0,USD
TXN00700068,PORT007,INS0036,CP004,2025-07-17,2025-07-19,BUY,435,28.6243,12451.57,32.11,12419.46,USD
TXN00700069,PORT007,INS0050,CP008,2025-04-22,2025-04-24,SELL,379,36.2862,13752.47,21.68,13730.79,USD
TXN00700070,PORT007,INS0019,CP001,2025-04-29,2025-05-01,BUY,347,18.2096,6318.73,6.74,6311.99,USD
TXN00700071,PORT007,INS0038,CP011,2025-05-05,2025-05-07,SELL,190,17.7228,3367.33,3.63,3363.7,EUR
TXN00700072,PORT007,INS0021,CP011,2026-04-17,2026-04-19,BUY,289,48.3735,13979.94,38.78,13941.16,EUR
TXN00700073,PORT007,INS0017,CP009,2025-12-20,2025-12-22,SELL,172,127.317,21898.52,12.3,21886.22,USD
TXN00700074,PORT007,INS0050,CP005,2025-06-07,2025-06-09,BUY,85,41.8358,3556.04,10.31,3545.73,GBP
TXN00700075,PORT007,INS0011,CP007,2025-12-07,2025-12-09,BUY,467,20.4605,9555.05,26.4,9528.65,USD
TXN00700076,PORT007,INS0047,CP003,2026-02-21,2026-02-23,SELL,400,34.2899,13715.96,34.78,13681.18,EUR
TXN00700077,PORT007,INS0023,CP008,2025-07-22,2025-07-24,BUY,202,53.2471,10755.91,15.34,10740.57,EUR
TXN00700078,PORT007,INS0010,CP010,2026-03-09,2026-03-11,SELL,335,79.882,26760.47,32.97,26727.5,USD
TXN00700079,PORT007,INS0028,CP007,2025-08-20,2025-08-22,BUY,109,41.7266,4548.2,11.7,4536.5,INR
TXN00700080,PORT007,INS0028,CP005,2026-03-29,2026-03-31,BUY,478,49.3451,23586.96,20.21,23566.75,EUR
TXN00700081,PORT007,INS0034,CP004,2025-12-29,2025-12-31,BUY,453,60.1803,27261.68,81.51,27180.17,USD
TXN00700082,PORT007,INS0024,CP012,2025-06-09,2025-06-11,SELL,254,61.7561,15686.05,40.33,15645.72,USD
TXN00700083,PORT007,INS0001,CP011,2026-03-25,2026-03-27,SELL,269,14.2214,3825.56,9.35,3816.21,USD
TXN00700084,PORT007,INS0048,CP012,2025-10-24,2025-10-26,BUY,93,36.8639,3428.34,8.79,3419.55,GBP
TXN00700085,PORT007,INS0031,CP011,2025-05-01,2025-05-03,SELL,266,35.8522,9536.69,17.33,9519.36,GBP
TXN00700086,PORT007,INS0024,CP010,2026-03-15,2026-03-17,BUY,405,77.2535,31287.67,19.33,31268.34,EUR
TXN00700087,PORT007,INS0032,CP011,2025-10-08,2025-10-10,SELL,18,69.8434,1257.18,0.83,1256.35,USD
TXN00700088,PORT007,INS0043,CP008,2025-08-30,2025-09-01,BUY,63,12.6503,796.97,1.85,795.12,EUR
TXN00700089,PORT007,INS0026,CP009,2025-05-08,2025-05-10,BUY,142,43.8831,6231.4,12.39,6219.01,INR
TXN00700090,PORT007,INS0022,CP007,2025-12-17,2025-12-19,SELL,123,48.216,5930.57,4.41,5926.16,INR
TXN00700091,PORT007,INS0042,CP001,2025-09-24,2025-09-26,SELL,19,50.9392,967.84,0.88,966.96,GBP
TXN00700092,PORT007,INS0024,CP008,2025-07-26,2025-07-28,BUY,159,64.8272,10307.52,9.26,10298.26,GBP
TXN00700093,PORT007,INS0038,CP009,2025-09-03,2025-09-05,BUY,242,20.7334,5017.48,9.38,5008.1,EUR
TXN00700094,PORT007,INS0017,CP007,2025-10-31,2025-11-02,BUY,23,120.1373,2763.16,6.26,2756.9,INR
TXN00700095,PORT007,INS0022,CP012,2025-07-12,2025-07-14,SELL,43,44.6786,1921.18,2.29,1918.89,GBP
TXN00700096,PORT007,INS0047,CP012,2025-12-16,2025-12-18,SELL,219,39.3664,8621.24,7.96,8613.28,GBP
TXN00700097,PORT007,INS0050,CP008,2025-05-11,2025-05-13,BUY,45,40.8485,1838.18,4.96,1833.22,GBP
TXN00700098,PORT007,INS0011,CP010,2025-07-30,2025-08-01,SELL,119,22.9279,2728.42,5.87,2722.55,INR
TXN00700099,PORT007,INS0009,CP012,2025-08-10,2025-08-12,SELL,280,32.5512,9114.34,13.29,9101.05,GBP
TXN00700100,PORT007,INS0009,CP006,2026-03-16,2026-03-18,SELL,56,31.6573,1772.81,4.83,1767.98,USD
TXN00700101,PORT007,INS0024,CP004,2025-08-03,2025-08-05,BUY,15,65.3558,980.34,0.68,979.66,EUR
TXN00700102,PORT007,INS0039,CP004,2025-09-19,2025-09-21,BUY,361,6.741,2433.5,1.57,2431.93,GBP
TXN00700103,PORT007,INS0022,CP010,2025-06-09,2025-06-11,SELL,87,43.4214,3777.66,5.08,3772.58,GBP
TXN00700104,PORT007,INS0047,CP008,2025-07-01,2025-07-03,SELL,15,35.3335,530.0,1.19,528.81,USD
TXN00700105,PORT007,INS0023,CP012,2026-04-14,2026-04-16,SELL,372,49.6912,18485.13,45.96,18439.17,USD
TXN00700106,PORT007,INS0035,CP005,2026-01-27,2026-01-29,SELL,54,10.4141,562.36,1.06,561.3,GBP
TXN00700107,PORT007,INS0043,CP002,2025-11-11,2025-11-13,BUY,133,13.8628,1843.75,1.0,1842.75,USD
TXN00700108,PORT007,INS0017,CP004,2025-10-06,2025-10-08,SELL,442,125.8287,55616.29,104.66,55511.63,INR
TXN00700109,PORT007,INS0042,CP011,2025-09-18,2025-09-20,BUY,420,51.2635,21530.67,45.58,21485.09,USD
TXN00700110,PORT007,INS0007,CP003,2026-02-28,2026-03-02,BUY,258,57.3038,14784.38,29.55,14754.83,EUR
TXN00700111,PORT007,INS0031,CP012,2025-08-09,2025-08-11,BUY,341,41.4989,14151.12,21.77,14129.35,INR
TXN00700112,PORT007,INS0049,CP009,2026-03-28,2026-03-30,SELL,58,55.1748,3200.14,7.25,3192.89,EUR
TXN00700113,PORT007,INS0015,CP007,2025-09-06,2025-09-08,SELL,110,25.9401,2853.41,4.31,2849.1,EUR
TXN00700114,PORT007,INS0037,CP005,2025-12-20,2025-12-22,BUY,483,52.5351,25374.45,23.23,25351.22,EUR
TXN00700115,PORT007,INS0018,CP004,2025-06-01,2025-06-03,SELL,307,46.3755,14237.28,17.25,14220.03,INR
TXN00700116,PORT007,INS0036,CP004,2025-12-23,2025-12-25,BUY,496,26.2003,12995.35,21.83,12973.52,INR
TXN00700117,PORT007,INS0041,CP003,2026-03-22,2026-03-24,SELL,433,16.9132,7323.42,8.5,7314.92,USD
TXN00700118,PORT007,INS0024,CP001,2025-06-19,2025-06-21,SELL,232,63.8137,14804.78,13.67,14791.11,EUR
TXN00700119,PORT007,INS0025,CP012,2026-01-04,2026-01-06,SELL,280,25.2558,7071.62,15.59,7056.03,GBP
TXN00700120,PORT007,INS0014,CP011,2026-03-27,2026-03-29,SELL,277,11.4837,3180.98,6.99,3173.99,GBP
TXN00700121,PORT007,INS0050,CP008,2025-06-13,2025-06-15,SELL,111,41.5209,4608.82,3.89,4604.93,INR
TXN00700122,PORT007,INS0014,CP007,2026-03-26,2026-03-28,BUY,479,11.2354,5381.76,5.04,5376.72,GBP
TXN00700123,PORT007,INS0012,CP008,2026-03-07,2026-03-09,BUY,198,9.9094,1962.06,2.23,1959.83,EUR
TXN00700124,PORT007,INS0011,CP012,2025-04-24,2025-04-26,SELL,320,24.8754,7960.13,22.08,7938.05,INR
TXN00700125,PORT007,INS0033,CP011,2025-09-07,2025-09-09,SELL,194,36.5185,7084.59,13.56,7071.03,INR
TXN00700126,PORT007,INS0015,CP005,2026-03-07,2026-03-09,SELL,371,26.2563,9741.09,11.25,9729.84,EUR
TXN00700127,PORT007,INS0020,CP005,2026-01-03,2026-01-05,SELL,202,10.6399,2149.26,3.94,2145.32,GBP
TXN00700128,PORT007,INS0003,CP008,2025-09-14,2025-09-16,BUY,258,34.6472,8938.98,12.1,8926.88,USD
TXN00700129,PORT007,INS0040,CP010,2026-02-19,2026-02-21,BUY,388,55.8342,21663.67,53.7,21609.97,USD
TXN00700130,PORT007,INS0018,CP009,2025-12-12,2025-12-14,BUY,464,56.1751,26065.25,63.42,26001.83,GBP
TXN00700131,PORT007,INS0020,CP009,2025-05-21,2025-05-23,BUY,65,10.0368,652.39,1.55,650.84,EUR
TXN00700132,PORT007,INS0037,CP003,2025-06-11,2025-06-13,BUY,403,46.1947,18616.46,21.94,18594.52,EUR
TXN00700133,PORT007,INS0005,CP010,2025-08-31,2025-09-02,SELL,80,41.5925,3327.4,2.79,3324.61,USD
TXN00700134,PORT007,INS0033,CP002,2026-02-05,2026-02-07,BUY,402,31.7185,12750.84,26.74,12724.1,INR
TXN00700135,PORT007,INS0024,CP005,2025-07-31,2025-08-02,BUY,87,65.5754,5705.06,9.34,5695.72,INR
TXN00700136,PORT007,INS0015,CP011,2025-12-28,2025-12-30,SELL,337,27.1041,9134.08,26.89,9107.19,GBP
TXN00700137,PORT007,INS0049,CP012,2025-12-27,2025-12-29,BUY,210,40.3282,8468.92,8.2,8460.72,GBP
TXN00700138,PORT007,INS0017,CP012,2026-01-31,2026-02-02,BUY,351,123.2911,43275.18,89.32,43185.86,INR
TXN00700139,PORT007,INS0049,CP007,2025-05-19,2025-05-21,BUY,420,26.1634,10988.63,15.31,10973.32,EUR
TXN00700140,PORT007,INS0038,CP006,2025-09-06,2025-09-08,SELL,287,20.6982,5940.38,17.77,5922.61,EUR
TXN00700141,PORT007,INS0008,CP001,2025-05-05,2025-05-07,BUY,144,57.8755,8334.07,14.97,8319.1,EUR
TXN00700142,PORT007,INS0025,CP004,2025-12-01,2025-12-03,SELL,160,25.4044,4064.7,4.97,4059.73,USD
TXN00700143,PORT007,INS0038,CP011,2025-06-24,2025-06-26,SELL,334,20.4813,6840.75,6.23,6834.52,INR
TXN00700144,PORT007,INS0040,CP008,2025-11-23,2025-11-25,BUY,384,68.5151,26309.8,35.99,26273.81,GBP
TXN00700145,PORT007,INS0016,CP010,2025-10-08,2025-10-10,BUY,239,45.1514,10791.18,30.08,10761.1,GBP
TXN00700146,PORT007,INS0022,CP002,2025-10-01,2025-10-03,SELL,316,46.9512,14836.58,31.84,14804.74,USD
TXN00700147,PORT007,INS0011,CP004,2025-06-27,2025-06-29,SELL,177,25.0365,4431.46,4.73,4426.73,INR
TXN00700148,PORT007,INS0029,CP004,2025-09-18,2025-09-20,BUY,388,24.5042,9507.63,24.22,9483.41,EUR
TXN00700149,PORT007,INS0041,CP003,2026-04-01,2026-04-03,SELL,151,16.9815,2564.21,4.52,2559.69,USD
TXN00700150,PORT007,INS0048,CP011,2025-05-07,2025-05-09,SELL,231,28.0791,6486.27,11.24,6475.03,USD
TXN00800001,PORT008,INS0047,CP006,2025-06-23,2025-06-25,BUY,169,34.3064,5797.78,12.69,5785.09,EUR
TXN00800002,PORT008,INS0001,CP001,2025-11-24,2025-11-26,SELL,495,13.5777,6720.96,10.55,6710.41,EUR
TXN00800003,PORT008,INS0023,CP005,2025-10-09,2025-10-11,BUY,43,55.5626,2389.19,2.02,2387.17,USD
TXN00800004,PORT008,INS0042,CP009,2025-08-31,2025-09-02,BUY,346,52.7295,18244.41,22.81,18221.6,USD
TXN00800005,PORT008,INS0020,CP001,2026-04-10,2026-04-12,BUY,162,12.1437,1967.28,3.1,1964.18,GBP
TXN00800006,PORT008,INS0012,CP010,2025-09-11,2025-09-13,BUY,456,10.2646,4680.66,2.63,4678.03,EUR
TXN00800007,PORT008,INS0029,CP005,2025-06-16,2025-06-18,BUY,59,22.8862,1350.29,3.13,1347.16,USD
TXN00800008,PORT008,INS0028,CP006,2026-04-09,2026-04-11,BUY,255,49.6038,12648.97,23.84,12625.13,USD
TXN00800009,PORT008,INS0017,CP008,2025-08-03,2025-08-05,BUY,300,125.0725,37521.75,41.68,37480.07,GBP
TXN00800010,PORT008,INS0019,CP006,2025-10-15,2025-10-17,SELL,362,17.3998,6298.73,6.44,6292.29,INR
TXN00800011,PORT008,INS0010,CP003,2026-01-29,2026-01-31,SELL,320,74.0767,23704.54,66.08,23638.46,EUR
TXN00800012,PORT008,INS0033,CP003,2025-11-25,2025-11-27,SELL,143,31.9246,4565.22,8.51,4556.71,USD
TXN00800013,PORT008,INS0028,CP003,2026-02-24,2026-02-26,SELL,416,51.5769,21455.99,44.96,21411.03,USD
TXN00800014,PORT008,INS0042,CP002,2025-08-15,2025-08-17,SELL,499,54.1016,26996.7,79.03,26917.67,INR
TXN00800015,PORT008,INS0043,CP009,2026-01-19,2026-01-21,SELL,310,11.5895,3592.74,2.99,3589.75,GBP
TXN00800016,PORT008,INS0049,CP006,2026-04-10,2026-04-12,BUY,239,57.0414,13632.89,15.73,13617.16,INR
TXN00800017,PORT008,INS0015,CP001,2025-06-04,2025-06-06,BUY,112,30.175,3379.6,3.79,3375.81,EUR
TXN00800018,PORT008,INS0014,CP002,2025-11-29,2025-12-01,SELL,204,10.6744,2177.58,3.49,2174.09,EUR
TXN00800019,PORT008,INS0046,CP007,2026-01-18,2026-01-20,SELL,350,31.5313,11035.95,23.57,11012.38,GBP
TXN00800020,PORT008,INS0026,CP005,2026-01-08,2026-01-10,BUY,375,61.6865,23132.44,20.56,23111.88,INR
TXN00800021,PORT008,INS0025,CP002,2025-08-02,2025-08-04,SELL,52,24.9669,1298.28,2.93,1295.35,USD
TXN00800022,PORT008,INS0025,CP003,2025-07-05,2025-07-07,SELL,115,25.2616,2905.08,7.31,2897.77,USD
TXN00800023,PORT008,INS0026,CP002,2025-12-19,2025-12-21,SELL,217,64.3418,13962.17,8.38,13953.79,USD
TXN00800024,PORT008,INS0043,CP009,2026-04-15,2026-04-17,SELL,325,13.8957,4516.1,9.33,4506.77,GBP
TXN00800025,PORT008,INS0037,CP004,2025-12-06,2025-12-08,SELL,466,49.5773,23103.02,13.47,23089.55,EUR
TXN00800026,PORT008,INS0002,CP002,2025-10-30,2025-11-01,BUY,333,41.2626,13740.45,34.03,13706.42,EUR
TXN00800027,PORT008,INS0042,CP003,2026-03-11,2026-03-13,SELL,387,48.5309,18781.46,33.48,18747.98,USD
TXN00800028,PORT008,INS0036,CP007,2025-04-22,2025-04-24,SELL,250,30.4104,7602.6,7.03,7595.57,EUR
TXN00800029,PORT008,INS0007,CP009,2026-02-23,2026-02-25,SELL,219,55.4789,12149.88,28.8,12121.08,GBP
TXN00800030,PORT008,INS0046,CP004,2026-01-22,2026-01-24,SELL,21,30.0101,630.21,0.41,629.8,EUR
TXN00800031,PORT008,INS0036,CP009,2025-07-12,2025-07-14,SELL,200,29.1754,5835.08,10.06,5825.02,EUR
TXN00800032,PORT008,INS0022,CP002,2025-08-03,2025-08-05,BUY,41,43.3715,1778.23,2.83,1775.4,EUR
TXN00800033,PORT008,INS0021,CP003,2025-10-07,2025-10-09,SELL,181,47.3878,8577.19,6.76,8570.43,GBP
TXN00800034,PORT008,INS0039,CP004,2025-06-20,2025-06-22,SELL,127,6.1643,782.87,1.9,780.97,INR
TXN00800035,PORT008,INS0017,CP002,2025-05-06,2025-05-08,BUY,405,119.864,48544.92,56.07,48488.85,GBP
TXN00800036,PORT008,INS0032,CP011,2025-05-06,2025-05-08,SELL,36,54.6501,1967.4,3.09,1964.31,EUR
TXN00800037,PORT008,INS0040,CP003,2025-07-31,2025-08-02,SELL,416,53.5122,22261.08,33.16,22227.92,EUR
TXN00800038,PORT008,INS0018,CP009,2025-11-14,2025-11-16,BUY,117,57.5503,6733.39,19.81,6713.58,GBP
TXN00800039,PORT008,INS0025,CP009,2025-11-18,2025-11-20,BUY,356,24.9319,8875.76,19.65,8856.11,EUR
TXN00800040,PORT008,INS0004,CP002,2025-05-24,2025-05-26,BUY,219,38.0898,8341.67,9.45,8332.22,EUR
TXN00800041,PORT008,INS0019,CP011,2025-06-03,2025-06-05,BUY,395,18.0991,7149.14,9.48,7139.66,GBP
TXN00800042,PORT008,INS0017,CP009,2026-02-08,2026-02-10,BUY,410,128.3347,52617.23,156.73,52460.5,GBP
TXN00800043,PORT008,INS0030,CP009,2025-09-15,2025-09-17,BUY,331,48.3679,16009.77,33.34,15976.43,EUR
TXN00800044,PORT008,INS0038,CP005,2026-04-02,2026-04-04,BUY,57,20.6835,1178.96,3.01,1175.95,USD
TXN00800045,PORT008,INS0034,CP006,2026-01-02,2026-01-04,BUY,276,60.7209,16758.97,18.76,16740.21,EUR
TXN00800046,PORT008,INS0034,CP010,2026-03-30,2026-04-01,SELL,339,58.4994,19831.3,10.89,19820.41,INR
TXN00800047,PORT008,INS0013,CP012,2025-09-27,2025-09-29,BUY,473,31.9306,15103.17,45.14,15058.03,EUR
